check,contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,close
1,TFO,2026-05-15,2026-07,42.0,E,M,2026-06-26,,0,101.66
3,TFO,2026-05-15,2026-07,45.0,E,M,2026-06-26,2.5,14.07,101.66
1,TFO,2026-05-15,2026-07,47.0,E,M,2026-06-26,,0,101.66
1,TFO,2026-05-15,2026-07,48.0,E,M,2026-06-26,4.65,0,101.66
1,TFO,2026-05-15,2026-07,49.0,E,M,2026-06-26,,0,101.66
2,TFO,2026-05-15,2026-07,50.0,E,M,2026-06-26,0,6.02,101.66
1,TFO,2026-05-15,2026-07,51.0,E,M,2026-06-26,0,5.245,101.66
1,TFO,2026-05-15,2026-07,53.0,E,M,2026-06-26,0,4.655,101.66
2,TFO,2026-05-15,2026-07,55.0,E,M,2026-06-26,0,3.77,101.66
2,TFO,2026-05-15,2026-07,60.0,E,M,2026-06-26,0,6.9,101.66
1,TFO,2026-05-15,2026-07,63.0,E,M,2026-06-26,0,2.61,101.66
2,TFO,2026-05-15,2026-07,65.0,E,M,2026-06-26,0,4.82,101.66
1,TFO,2026-05-15,2026-07,68.0,E,M,2026-06-26,0,1.97,101.66
1,TFO,2026-05-15,2026-07,70.0,E,M,2026-06-26,0,1.92,101.66
1,TFO,2026-05-15,2026-07,75.0,E,M,2026-06-26,0,,101.66
1,TFO,2026-05-15,2026-07,90.0,E,M,2026-06-26,0,,101.66
1,TFO,2026-05-15,2026-08,30.0,E,M,2026-07-27,,0,101.215
1,TFO,2026-05-15,2026-08,35.0,E,M,2026-07-27,0.74,0,101.215
1,TFO,2026-05-15,2026-08,39.0,E,M,2026-07-27,0,11.475,101.215
1,TFO,2026-05-15,2026-08,40.0,E,M,2026-07-27,,0,101.215
1,TFO,2026-05-15,2026-08,45.0,E,M,2026-07-27,,0,101.215
1,TFO,2026-05-15,2026-08,49.0,E,M,2026-07-27,0,6.9,101.215
2,TFO,2026-05-15,2026-08,50.0,E,M,2026-07-27,0,0,101.215
1,TFO,2026-05-15,2026-08,55.0,E,M,2026-07-27,0,5.2,101.215
1,TFO,2026-05-15,2026-08,65.0,E,M,2026-07-27,0,3.425,101.215
1,TFO,2026-05-15,2026-08,70.0,E,M,2026-07-27,0,,101.215
2,TFO,2026-05-15,2026-08,75.0,E,M,2026-07-27,0,3.04,101.215
1,TFO,2026-05-15,2026-08,90.0,E,M,2026-07-27,0,,101.215
2,TFO,2026-05-15,2026-09,28.0,E,M,2026-08-26,0.52,0,101.315
1,TFO,2026-05-15,2026-09,30.0,E,M,2026-08-26,,0,101.315
2,TFO,2026-05-15,2026-09,35.0,E,M,2026-08-26,2.38,0,101.315
1,TFO,2026-05-15,2026-09,40.0,E,M,2026-08-26,,0,101.315
1,TFO,2026-05-15,2026-09,45.0,E,M,2026-08-26,,0,101.315
2,TFO,2026-05-15,2026-09,50.0,E,M,2026-08-26,8.7,8.52,101.315
1,TFO,2026-05-15,2026-09,55.0,E,M,2026-08-26,0,,101.315
1,TFO,2026-05-15,2026-09,58.0,E,M,2026-08-26,0,6.275,101.315
1,TFO,2026-05-15,2026-09,60.0,E,M,2026-08-26,0,4.98,101.315
1,TFO,2026-05-15,2026-09,65.0,E,M,2026-08-26,0,,101.315
2,TFO,2026-05-15,2026-09,70.0,E,M,2026-08-26,0,4.5,101.315
1,TFO,2026-05-15,2026-09,75.0,E,M,2026-08-26,0,,101.315
1,TFO,2026-05-15,2026-09,90.0,E,M,2026-08-26,0,,101.315
1,TFO,2026-05-15,2026-10,30.0,E,M,2026-09-25,,0,99.85499999999999
1,TFO,2026-05-15,2026-10,35.0,E,M,2026-09-25,,0,99.85499999999999
1,TFO,2026-05-15,2026-10,38.0,E,M,2026-09-25,,0,99.85499999999999
1,TFO,2026-05-15,2026-10,40.0,E,M,2026-09-25,,0,99.85499999999999
1,TFO,2026-05-15,2026-10,45.0,E,M,2026-09-25,6.5,0,99.85499999999999
2,TFO,2026-05-15,2026-10,47.0,E,M,2026-09-25,7.7,8.3,99.85499999999999
1,TFO,2026-05-15,2026-10,49.0,E,M,2026-09-25,0,8.775,99.85499999999999
1,TFO,2026-05-15,2026-10,50.0,E,M,2026-09-25,0,,99.85499999999999
1,TFO,2026-05-15,2026-10,55.0,E,M,2026-09-25,0,6.84,99.85499999999999
1,TFO,2026-05-15,2026-10,60.0,E,M,2026-09-25,0,5.84,99.85499999999999
1,TFO,2026-05-15,2026-10,65.0,E,M,2026-09-25,0,,99.85499999999999
1,TFO,2026-05-15,2026-11,50.0,E,M,2026-10-27,0,,96.815
1,TFO,2026-05-15,2026-11,100.0,E,M,2026-10-27,0,,96.815
1,TFO,2026-05-15,2026-12,30.0,E,M,2026-11-26,,0,96.695
1,TFO,2026-05-15,2026-12,35.0,E,M,2026-11-26,,0,96.695
1,TFO,2026-05-15,2026-12,50.0,E,M,2026-11-26,0,,96.695
1,TFO,2026-05-15,2026-12,60.0,E,M,2026-11-26,0,,96.695
1,TFO,2026-05-15,2026-12,70.0,E,M,2026-11-26,0,4.95,96.695
1,TFO,2026-05-15,2026-12,100.0,E,M,2026-11-26,0,,96.695
1,TFO,2026-05-15,2027-01,35.0,E,M,2026-12-24,,0,96.1
1,TFO,2026-05-15,2027-01,40.0,E,M,2026-12-24,,0,96.1
1,TFO,2026-05-15,2027-01,50.0,E,M,2026-12-24,0,,96.1
1,TFO,2026-05-15,2027-01,55.0,E,M,2026-12-24,0,,96.1
1,TFO,2026-05-15,2027-01,60.0,E,M,2026-12-24,0,,96.1
1,TFO,2026-05-15,2027-01,75.0,E,M,2026-12-24,0,,96.1
1,TFO,2026-05-15,2027-01,90.0,E,M,2026-12-24,0,,96.1
1,TFO,2026-05-15,2027-02,35.0,E,M,2027-01-27,,0,94.64
2,TFO,2026-05-15,2027-02,50.0,E,M,2027-01-27,0,9.9,94.64
2,TFO,2026-05-15,2027-02,55.0,E,M,2027-01-27,0,8.65,94.64
1,TFO,2026-05-15,2027-02,75.0,E,M,2027-01-27,0,,94.64
1,TFO,2026-05-15,2027-03,15.0,E,M,2027-02-24,0.18,0,89.225
1,TFO,2026-05-15,2027-03,25.0,E,M,2027-02-24,0.9,0,89.225
1,TFO,2026-05-15,2027-03,28.0,E,M,2027-02-24,0,18.05,89.225
1,TFO,2026-05-15,2027-03,30.0,E,M,2027-02-24,,0,89.225
1,TFO,2026-05-15,2027-03,35.0,E,M,2027-02-24,,0,89.225
1,TFO,2026-05-15,2027-03,50.0,E,M,2027-02-24,0,,89.225
1,TFO,2026-05-15,2027-03,60.0,E,M,2027-02-24,0,,89.225
1,TFO,2026-05-15,2027-03,75.0,E,M,2027-02-24,0,,89.225
1,TFO,2026-05-15,2027-03,90.0,E,M,2027-02-24,0,,89.225
1,TFO,2026-05-15,2027-03,100.0,E,M,2027-02-24,0,,89.225
2,TFO,2026-05-15,2027-04,50.0,E,M,2027-03-25,0,4.85,38.3
1,TFO,2026-05-18,2026-06,35.0,E,M,2026-05-27,0.045,0,98.83500000000001
1,TFO,2026-05-18,2026-06,37.0,E,M,2026-05-27,0.155,0,98.83500000000001
2,TFO,2026-05-18,2026-06,40.0,E,M,2026-05-27,0.53,0,98.83500000000001
1,TFO,2026-05-18,2026-06,41.0,E,M,2026-05-27,,0,98.83500000000001
1,TFO,2026-05-18,2026-06,42.0,E,M,2026-05-27,0.43,0,98.83500000000001
1,TFO,2026-05-18,2026-06,43.0,E,M,2026-05-27,0.57,0,98.83500000000001
2,TFO,2026-05-18,2026-06,44.0,E,M,2026-05-27,0.89,0,98.83500000000001
4,TFO,2026-05-18,2026-06,45.0,E,M,2026-05-27,1.49,12.0,98.83500000000001
1,TFO,2026-05-18,2026-06,46.0,E,M,2026-05-27,1.27,0,98.83500000000001
2,TFO,2026-05-18,2026-06,47.0,E,M,2026-05-27,2.295,0,98.83500000000001
4,TFO,2026-05-18,2026-06,48.0,E,M,2026-05-27,3.02,4.5,98.83500000000001
2,TFO,2026-05-18,2026-06,49.0,E,M,2026-05-27,2.49,0,98.83500000000001
2,TFO,2026-05-18,2026-06,50.0,E,M,2026-05-27,2.675,2.825,98.83500000000001
4,TFO,2026-05-18,2026-06,51.0,E,M,2026-05-27,5.865,5.135,98.83500000000001
2,TFO,2026-05-18,2026-06,52.0,E,M,2026-05-27,0,5.305,98.83500000000001
2,TFO,2026-05-18,2026-06,53.0,E,M,2026-05-27,0,3.55,98.83500000000001
2,TFO,2026-05-18,2026-06,54.0,E,M,2026-05-27,0,1.455,98.83500000000001
2,TFO,2026-05-18,2026-06,55.0,E,M,2026-05-27,0,2.54,98.83500000000001
1,TFO,2026-05-18,2026-06,57.0,E,M,2026-05-27,0,0.925,98.83500000000001
2,TFO,2026-05-18,2026-06,58.0,E,M,2026-05-27,0,1.6,98.83500000000001
2,TFO,2026-05-18,2026-06,60.0,E,M,2026-05-27,0,1.585,98.83500000000001
1,TFO,2026-05-18,2026-06,65.0,E,M,2026-05-27,0,0.28,98.83500000000001
2,TFO,2026-05-18,2026-06,70.0,E,M,2026-05-27,0,0.38,98.83500000000001
1,TFO,2026-05-18,2026-06,80.0,E,M,2026-05-27,0,0.15,98.83500000000001
2,TFO,2026-05-18,2026-07,30.0,E,M,2026-06-26,0.24,0,99.055
1,TFO,2026-05-18,2026-07,33.0,E,M,2026-06-26,0.215,0,99.055
1,TFO,2026-05-18,2026-07,34.0,E,M,2026-06-26,0.25,0,99.055
2,TFO,2026-05-18,2026-07,35.0,E,M,2026-06-26,0.7749999999999999,0,99.055
1,TFO,2026-05-18,2026-07,37.0,E,M,2026-06-26,0.48,0,99.055
1,TFO,2026-05-18,2026-07,38.0,E,M,2026-06-26,0.65,0,99.055
2,TFO,2026-05-18,2026-07,40.0,E,M,2026-06-26,2.2750000000000004,0,99.055
1,TFO,2026-05-18,2026-07,41.0,E,M,2026-06-26,1.205,0,99.055
1,TFO,2026-05-18,2026-07,43.0,E,M,2026-06-26,,0,99.055
1,TFO,2026-05-18,2026-07,44.0,E,M,2026-06-26,2.135,0,99.055
1,TFO,2026-05-18,2026-07,45.0,E,M,2026-06-26,2.775,0,99.055
1,TFO,2026-05-18,2026-07,47.0,E,M,2026-06-26,3.52,0,99.055
1,TFO,2026-05-18,2026-07,48.0,E,M,2026-06-26,3.9,0,99.055
1,TFO,2026-05-18,2026-07,49.0,E,M,2026-06-26,4.64,0,99.055
3,TFO,2026-05-18,2026-07,50.0,E,M,2026-06-26,5.54,11.07,99.055
1,TFO,2026-05-18,2026-07,51.0,E,M,2026-06-26,0,5.56,99.055
1,TFO,2026-05-18,2026-07,52.0,E,M,2026-06-26,0,5.605,99.055
1,TFO,2026-05-18,2026-07,53.0,E,M,2026-06-26,0,4.97,99.055
3,TFO,2026-05-18,2026-07,55.0,E,M,2026-06-26,8.6,8.55,99.055
1,TFO,2026-05-18,2026-07,60.0,E,M,2026-06-26,0,3.4,99.055
1,TFO,2026-05-18,2026-07,65.0,E,M,2026-06-26,0,2.575,99.055
1,TFO,2026-05-18,2026-07,70.0,E,M,2026-06-26,0,1.83,99.055
1,TFO,2026-05-18,2026-07,75.0,E,M,2026-06-26,0,1.69,99.055
2,TFO,2026-05-18,2026-07,80.0,E,M,2026-06-26,0,1.625,99.055
1,TFO,2026-05-18,2026-07,85.0,E,M,2026-06-26,0,1.225,99.055
1,TFO,2026-05-18,2026-08,34.5,E,M,2026-07-27,0.715,0,99.56
1,TFO,2026-05-18,2026-08,35.0,E,M,2026-07-27,0.68,0,99.56
1,TFO,2026-05-18,2026-08,38.0,E,M,2026-07-27,,0,99.56
2,TFO,2026-05-18,2026-08,40.0,E,M,2026-07-27,1.75,0,99.56
1,TFO,2026-05-18,2026-08,45.0,E,M,2026-07-27,,0,99.56
2,TFO,2026-05-18,2026-08,50.0,E,M,2026-07-27,6.8,8.2,99.56
1,TFO,2026-05-18,2026-08,54.0,E,M,2026-07-27,0,6.0,99.56
1,TFO,2026-05-18,2026-08,55.0,E,M,2026-07-27,0,6.775,99.56
1,TFO,2026-05-18,2026-08,60.0,E,M,2026-07-27,0,,99.56
1,TFO,2026-05-18,2026-08,65.0,E,M,2026-07-27,0,,99.56
1,TFO,2026-05-18,2026-08,70.0,E,M,2026-07-27,0,,99.56
2,TFO,2026-05-18,2026-08,80.0,E,M,2026-07-27,0,2.95,99.56
1,TFO,2026-05-18,2026-09,33.0,E,M,2026-08-26,0.79,0,99.555
1,TFO,2026-05-18,2026-09,35.0,E,M,2026-08-26,1.02,0,99.555
1,TFO,2026-05-18,2026-09,38.0,E,M,2026-08-26,,0,99.555
2,TFO,2026-05-18,2026-09,40.0,E,M,2026-08-26,2.9,0,99.555
1,TFO,2026-05-18,2026-09,43.0,E,M,2026-08-26,3.975,0,99.555
1,TFO,2026-05-18,2026-09,45.0,E,M,2026-08-26,,0,99.555
2,TFO,2026-05-18,2026-09,50.0,E,M,2026-08-26,8.015,9.18,99.555
1,TFO,2026-05-18,2026-09,55.0,E,M,2026-08-26,0,7.86,99.555
1,TFO,2026-05-18,2026-09,60.0,E,M,2026-08-26,0,6.75,99.555
1,TFO,2026-05-18,2026-09,65.0,E,M,2026-08-26,0,,99.555
1,TFO,2026-05-18,2026-09,70.0,E,M,2026-08-26,0,,99.555
2,TFO,2026-05-18,2026-09,80.0,E,M,2026-08-26,0,4.1,99.555
1,TFO,2026-05-18,2026-10,28.0,E,M,2026-09-25,0.335,0,98.595
1,TFO,2026-05-18,2026-10,30.0,E,M,2026-09-25,0.55,0,98.595
1,TFO,2026-05-18,2026-10,33.0,E,M,2026-09-25,0.9,0,98.595
1,TFO,2026-05-18,2026-10,35.0,E,M,2026-09-25,1.35,0,98.595
1,TFO,2026-05-18,2026-10,45.0,E,M,2026-09-25,,0,98.595
2,TFO,2026-05-18,2026-10,49.0,E,M,2026-09-25,8.775,8.775,98.595
1,TFO,2026-05-18,2026-10,55.0,E,M,2026-09-25,0,7.16,98.595
1,TFO,2026-05-18,2026-10,60.0,E,M,2026-09-25,0,6.135,98.595
1,TFO,2026-05-18,2026-10,70.0,E,M,2026-09-25,0,,98.595
1,TFO,2026-05-18,2026-11,50.0,E,M,2026-10-27,0,9.5,96.19
1,TFO,2026-05-18,2026-11,70.0,E,M,2026-10-27,0,5.65,96.19
1,TFO,2026-05-18,2026-12,35.0,E,M,2026-11-26,,0,94.875
1,TFO,2026-05-18,2026-12,45.0,E,M,2026-11-26,,0,94.875
1,TFO,2026-05-18,2026-12,60.0,E,M,2026-11-26,0,,94.875
1,TFO,2026-05-18,2026-12,70.0,E,M,2026-11-26,0,,94.875
1,TFO,2026-05-18,2027-01,25.0,E,M,2026-12-24,,0,93.43
1,TFO,2026-05-18,2027-01,35.0,E,M,2026-12-24,,0,93.43
1,TFO,2026-05-18,2027-01,55.0,E,M,2026-12-24,0,,93.43
1,TFO,2026-05-18,2027-01,60.0,E,M,2026-12-24,0,,93.43
1,TFO,2026-05-18,2027-01,70.0,E,M,2026-12-24,0,,93.43
1,TFO,2026-05-18,2027-01,75.0,E,M,2026-12-24,0,,93.43
1,TFO,2026-05-18,2027-02,25.0,E,M,2027-01-27,,0,95.11
1,TFO,2026-05-18,2027-02,35.0,E,M,2027-01-27,,0,95.11
1,TFO,2026-05-18,2027-02,55.0,E,M,2027-01-27,0,,95.11
1,TFO,2026-05-18,2027-02,75.0,E,M,2027-01-27,0,,95.11
1,TFO,2026-05-18,2027-02,80.0,E,M,2027-01-27,0,6.8,95.11
1,TFO,2026-05-18,2027-03,25.0,E,M,2027-02-24,,0,44.16
1,TFO,2026-05-18,2027-03,30.0,E,M,2027-02-24,,0,44.16
1,TFO,2026-05-18,2027-03,35.0,E,M,2027-02-24,,0,44.16
1,TFO,2026-05-18,2027-03,60.0,E,M,2027-02-24,0,,44.16
1,TFO,2026-05-18,2027-03,75.0,E,M,2027-02-24,0,,44.16
1,TFO,2026-05-18,2027-04,45.0,E,M,2027-03-25,0,,37.8
1,TFO,2026-05-19,2026-06,38.0,E,M,2026-05-27,0.12,0,103.69999999999999
1,TFO,2026-05-19,2026-06,39.0,E,M,2026-05-27,0.1,0,103.69999999999999
2,TFO,2026-05-19,2026-06,40.0,E,M,2026-05-27,0.29000000000000004,0,103.69999999999999
1,TFO,2026-05-19,2026-06,41.0,E,M,2026-05-27,0.2,0,103.69999999999999
1,TFO,2026-05-19,2026-06,42.0,E,M,2026-05-27,0.27,0,103.69999999999999
2,TFO,2026-05-19,2026-06,43.0,E,M,2026-05-27,0.7,0,103.69999999999999
1,TFO,2026-05-19,2026-06,44.0,E,M,2026-05-27,0.42,0,103.69999999999999
2,TFO,2026-05-19,2026-06,45.0,E,M,2026-05-27,1.0750000000000002,0,103.69999999999999
1,TFO,2026-05-19,2026-06,46.0,E,M,2026-05-27,0.75,0,103.69999999999999
1,TFO,2026-05-19,2026-06,47.0,E,M,2026-05-27,0.825,0,103.69999999999999
3,TFO,2026-05-19,2026-06,48.0,E,M,2026-05-27,2.145,0,103.69999999999999
2,TFO,2026-05-19,2026-06,49.0,E,M,2026-05-27,3.29,0,103.69999999999999
3,TFO,2026-05-19,2026-06,50.0,E,M,2026-05-27,3.5999999999999996,3.085,103.69999999999999
3,TFO,2026-05-19,2026-06,51.0,E,M,2026-05-27,4.825,2.54,103.69999999999999
4,TFO,2026-05-19,2026-06,52.0,E,M,2026-05-27,5.35,5.105,103.69999999999999
1,TFO,2026-05-19,2026-06,53.0,E,M,2026-05-27,0,2.2,103.69999999999999
1,TFO,2026-05-19,2026-06,54.0,E,M,2026-05-27,0,,103.69999999999999
3,TFO,2026-05-19,2026-06,55.0,E,M,2026-05-27,5.05,2.765,103.69999999999999
1,TFO,2026-05-19,2026-06,56.0,E,M,2026-05-27,0,,103.69999999999999
1,TFO,2026-05-19,2026-06,57.0,E,M,2026-05-27,0,0.865,103.69999999999999
1,TFO,2026-05-19,2026-06,58.0,E,M,2026-05-27,0,1.0,103.69999999999999
2,TFO,2026-05-19,2026-06,60.0,E,M,2026-05-27,0,1.28,103.69999999999999
1,TFO,2026-05-19,2026-06,62.0,E,M,2026-05-27,0,,103.69999999999999
1,TFO,2026-05-19,2026-06,63.0,E,M,2026-05-27,0,0.35,103.69999999999999
1,TFO,2026-05-19,2026-06,65.0,E,M,2026-05-27,0,0.4,103.69999999999999
2,TFO,2026-05-19,2026-06,70.0,E,M,2026-05-27,0,0.385,103.69999999999999
1,TFO,2026-05-19,2026-06,80.0,E,M,2026-05-27,0,0.12,103.69999999999999
1,TFO,2026-05-19,2026-07,33.0,E,M,2026-06-26,0.205,0,103.975
1,TFO,2026-05-19,2026-07,35.0,E,M,2026-06-26,0.3,0,103.975
1,TFO,2026-05-19,2026-07,38.0,E,M,2026-06-26,0.5,0,103.975
2,TFO,2026-05-19,2026-07,40.0,E,M,2026-06-26,1.795,0,103.975
1,TFO,2026-05-19,2026-07,41.0,E,M,2026-06-26,,0,103.975
1,TFO,2026-05-19,2026-07,42.0,E,M,2026-06-26,1.35,0,103.975
1,TFO,2026-05-19,2026-07,45.0,E,M,2026-06-26,2.31,0,103.975
1,TFO,2026-05-19,2026-07,46.0,E,M,2026-06-26,,0,103.975
3,TFO,2026-05-19,2026-07,50.0,E,M,2026-06-26,9.98,6.22,103.975
1,TFO,2026-05-19,2026-07,51.0,E,M,2026-06-26,0,,103.975
1,TFO,2026-05-19,2026-07,55.0,E,M,2026-06-26,0,4.9,103.975
1,TFO,2026-05-19,2026-07,56.0,E,M,2026-06-26,0,4.55,103.975
1,TFO,2026-05-19,2026-07,57.0,E,M,2026-06-26,0,,103.975
2,TFO,2026-05-19,2026-07,60.0,E,M,2026-06-26,0,7.25,103.975
1,TFO,2026-05-19,2026-07,65.0,E,M,2026-06-26,0,2.81,103.975
1,TFO,2026-05-19,2026-07,66.0,E,M,2026-06-26,0,2.5,103.975
2,TFO,2026-05-19,2026-07,70.0,E,M,2026-06-26,0,4.300000000000001,103.975
1,TFO,2026-05-19,2026-07,75.0,E,M,2026-06-26,0,1.62,103.975
1,TFO,2026-05-19,2026-07,85.0,E,M,2026-06-26,0,1.08,103.975
1,TFO,2026-05-19,2026-07,90.0,E,M,2026-06-26,0,0.935,103.975
1,TFO,2026-05-19,2026-07,100.0,E,M,2026-06-26,0,0.61,103.975
1,TFO,2026-05-19,2026-08,35.0,E,M,2026-07-27,,0,103.715
1,TFO,2026-05-19,2026-08,40.0,E,M,2026-07-27,,0,103.715
1,TFO,2026-05-19,2026-08,45.0,E,M,2026-07-27,,0,103.715
1,TFO,2026-05-19,2026-08,50.0,E,M,2026-07-27,,0,103.715
1,TFO,2026-05-19,2026-08,52.0,E,M,2026-07-27,0,7.35,103.715
1,TFO,2026-05-19,2026-08,55.0,E,M,2026-07-27,0,6.39,103.715
1,TFO,2026-05-19,2026-08,60.0,E,M,2026-07-27,0,5.215,103.715
1,TFO,2026-05-19,2026-08,65.0,E,M,2026-07-27,0,,103.715
1,TFO,2026-05-19,2026-08,70.0,E,M,2026-07-27,0,3.525,103.715
1,TFO,2026-05-19,2026-08,80.0,E,M,2026-07-27,0,2.5,103.715
1,TFO,2026-05-19,2026-08,85.0,E,M,2026-07-27,0,,103.715
2,TFO,2026-05-19,2026-08,100.0,E,M,2026-07-27,0,1.35,103.715
1,TFO,2026-05-19,2026-09,35.0,E,M,2026-08-26,,0,103.66
1,TFO,2026-05-19,2026-09,40.0,E,M,2026-08-26,,0,103.66
1,TFO,2026-05-19,2026-09,45.0,E,M,2026-08-26,,0,103.66
1,TFO,2026-05-19,2026-09,46.0,E,M,2026-08-26,,0,103.66
2,TFO,2026-05-19,2026-09,50.0,E,M,2026-08-26,0,9.0,103.66
1,TFO,2026-05-19,2026-09,55.0,E,M,2026-08-26,0,,103.66
1,TFO,2026-05-19,2026-09,60.0,E,M,2026-08-26,0,6.35,103.66
1,TFO,2026-05-19,2026-09,65.0,E,M,2026-08-26,0,,103.66
1,TFO,2026-05-19,2026-09,85.0,E,M,2026-08-26,0,,103.66
1,TFO,2026-05-19,2026-09,100.0,E,M,2026-08-26,0,,103.66
1,TFO,2026-05-19,2026-10,30.0,E,M,2026-09-25,,0,102.6
1,TFO,2026-05-19,2026-10,35.0,E,M,2026-09-25,1.3,0,102.6
1,TFO,2026-05-19,2026-10,40.0,E,M,2026-09-25,,0,102.6
1,TFO,2026-05-19,2026-10,45.0,E,M,2026-09-25,,0,102.6
2,TFO,2026-05-19,2026-10,50.0,E,M,2026-09-25,8.85,0,102.6
1,TFO,2026-05-19,2026-10,55.0,E,M,2026-09-25,0,,102.6
1,TFO,2026-05-19,2026-10,60.0,E,M,2026-09-25,0,,102.6
1,TFO,2026-05-19,2026-10,65.0,E,M,2026-09-25,0,,102.6
1,TFO,2026-05-19,2026-10,70.0,E,M,2026-09-25,0,5.25,102.6
1,TFO,2026-05-19,2026-10,75.0,E,M,2026-09-25,0,4.55,102.6
1,TFO,2026-05-19,2026-11,50.0,E,M,2026-10-27,0,,100.81
1,TFO,2026-05-19,2026-11,55.0,E,M,2026-10-27,0,,100.81
1,TFO,2026-05-19,2026-11,70.0,E,M,2026-10-27,0,,100.81
1,TFO,2026-05-19,2026-12,30.0,E,M,2026-11-26,0.76,0,99.305
1,TFO,2026-05-19,2026-12,35.0,E,M,2026-11-26,2.11,0,99.305
1,TFO,2026-05-19,2026-12,45.0,E,M,2026-11-26,,0,99.305
1,TFO,2026-05-19,2026-12,50.0,E,M,2026-11-26,0,9.65,99.305
1,TFO,2026-05-19,2026-12,55.0,E,M,2026-11-26,0,,99.305
1,TFO,2026-05-19,2026-12,60.0,E,M,2026-11-26,0,7.35,99.305
1,TFO,2026-05-19,2026-12,70.0,E,M,2026-11-26,0,,99.305
1,TFO,2026-05-19,2027-01,35.0,E,M,2026-12-24,,0,98.76
1,TFO,2026-05-19,2027-01,50.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-01,55.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-01,60.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-01,65.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-01,70.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-01,75.0,E,M,2026-12-24,0,,98.76
1,TFO,2026-05-19,2027-02,35.0,E,M,2027-01-27,,0,95.675
1,TFO,2026-05-19,2027-02,50.0,E,M,2027-01-27,0,,95.675
1,TFO,2026-05-19,2027-02,55.0,E,M,2027-01-27,0,,95.675
1,TFO,2026-05-19,2027-02,65.0,E,M,2027-01-27,0,,95.675
1,TFO,2026-05-19,2027-02,75.0,E,M,2027-01-27,0,,95.675
1,TFO,2026-05-19,2027-03,30.0,E,M,2027-02-24,,0,92.29499999999999
1,TFO,2026-05-19,2027-03,35.0,E,M,2027-02-24,,0,92.29499999999999
1,TFO,2026-05-19,2027-03,50.0,E,M,2027-02-24,0,,92.29499999999999
1,TFO,2026-05-19,2027-03,60.0,E,M,2027-02-24,0,,92.29499999999999
1,TFO,2026-05-19,2027-03,75.0,E,M,2027-02-24,0,,92.29499999999999
1,TFO,2026-05-19,2027-04,45.0,E,M,2027-03-25,0,6.2,76.655
1,TFO,2026-05-19,2027-04,50.0,E,M,2027-03-25,0,5.25,76.655
1,TFO,2026-05-20,2026-06,25.0,E,M,2026-05-27,,0,98.09
1,TFO,2026-05-20,2026-06,36.0,E,M,2026-05-27,0.05,0,98.09
2,TFO,2026-05-20,2026-06,38.0,E,M,2026-05-27,0.2,0,98.09
1,TFO,2026-05-20,2026-06,40.0,E,M,2026-05-27,0.175,0,98.09
1,TFO,2026-05-20,2026-06,41.0,E,M,2026-05-27,0.25,0,98.09
1,TFO,2026-05-20,2026-06,42.0,E,M,2026-05-27,0.37,0,98.09
1,TFO,2026-05-20,2026-06,43.0,E,M,2026-05-27,0.295,0,98.09
2,TFO,2026-05-20,2026-06,44.0,E,M,2026-05-27,1.2200000000000002,0,98.09
2,TFO,2026-05-20,2026-06,45.0,E,M,2026-05-27,1.855,0,98.09
1,TFO,2026-05-20,2026-06,46.0,E,M,2026-05-27,1.13,0,98.09
1,TFO,2026-05-20,2026-06,47.0,E,M,2026-05-27,0.9,0,98.09
3,TFO,2026-05-20,2026-06,48.0,E,M,2026-05-27,3.425,0,98.09
1,TFO,2026-05-20,2026-06,49.0,E,M,2026-05-27,1.5,0,98.09
4,TFO,2026-05-20,2026-06,50.0,E,M,2026-05-27,4.385,4.045,98.09
2,TFO,2026-05-20,2026-06,51.0,E,M,2026-05-27,0,1.59,98.09
2,TFO,2026-05-20,2026-06,52.0,E,M,2026-05-27,4.075,2.1,98.09
2,TFO,2026-05-20,2026-06,53.0,E,M,2026-05-27,0,2.0599999999999996,98.09
1,TFO,2026-05-20,2026-06,54.0,E,M,2026-05-27,0,,98.09
2,TFO,2026-05-20,2026-06,55.0,E,M,2026-05-27,0,1.29,98.09
1,TFO,2026-05-20,2026-06,56.0,E,M,2026-05-27,0,,98.09
1,TFO,2026-05-20,2026-06,57.0,E,M,2026-05-27,0,0.44,98.09
2,TFO,2026-05-20,2026-06,60.0,E,M,2026-05-27,0,0.8300000000000001,98.09
1,TFO,2026-05-20,2026-06,62.0,E,M,2026-05-27,0,0.295,98.09
1,TFO,2026-05-20,2026-06,65.0,E,M,2026-05-27,0,0.22,98.09
2,TFO,2026-05-20,2026-06,70.0,E,M,2026-05-27,0,0.28,98.09
2,TFO,2026-05-20,2026-06,75.0,E,M,2026-05-27,0,0.15000000000000002,98.09
1,TFO,2026-05-20,2026-06,80.0,E,M,2026-05-27,0,0.07,98.09
1,TFO,2026-05-20,2026-07,25.0,E,M,2026-06-26,,0,97.61
1,TFO,2026-05-20,2026-07,30.0,E,M,2026-06-26,0,21.57,97.61
