'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility,,,ts_event,20.04.26,,,
check,TFO,11.05.26,2026-08,45,E,M,27.07.26,5.925,6.525,25,250,46.58421779,1.931,C,0.671360326,0.825468138,,,,,,,
check,TFO,11.05.26,2026-09,25,E,M,26.08.26,0.14,0,150,0,46.58528311,1.931,P,0.624411913,0.893553852,,,,,,,
check,TFO,11.05.26,2026-09,28,E,M,26.08.26,0.28,0,100,0,46.58528311,1.931,P,0.600522017,0.918051557,,,,,,,
check,TFO,11.05.26,2026-09,33,E,M,26.08.26,0.915,0,10,0,46.58528311,1.931,P,0.603184855,0.952483208,,,,,,,
check,TFO,11.05.26,2026-09,45,E,M,26.08.26,0,7.04,0,200,46.58528311,1.931,C,0.619186939,1.014377618,,,,,,,
check,TFO,11.05.26,2026-09,60,E,M,26.08.26,0,3.9,0,500,46.58528311,1.931,C,0.791202191,1.068651616,,,,,,,
check,TFO,11.05.26,2026-09,65,E,M,26.08.26,0,3.28,0,100,46.58528311,1.931,C,0.827188818,1.083277396,,,,,,,
check,TFO,11.05.26,2026-09,85,E,M,26.08.26,0,1.83,0,100,46.58528311,1.931,C,0.935432809,1.130937912,,,,,,,
check,TFO,11.05.26,2026-09,90,E,M,26.08.26,0,1.6,0,500,46.58528311,1.931,C,0.954066292,1.140839097,,,,,,,
check,TFO,11.05.26,2026-10,55,E,M,25.09.26,0,5.69,0,250,46.36425661,1.931,C,0.756709121,0.930958922,,,,,,,
check,TFO,11.05.26,2026-10,80,E,M,25.09.26,0,2.7,0,100,46.36425661,1.931,C,0.883518415,0.990844941,,,,,,,
check,TFO,11.05.26,2026-12,33,E,M,26.11.26,2.15,0,150,0,45.78511162,1.931,P,0.598235009,0.794147684,,,,,,,
check,TFO,11.05.26,2026-12,50,E,M,26.11.26,0,7.8,0,500,45.78511162,1.931,C,0.687257796,0.852210324,,,,,,,
check,TFO,11.05.26,2026-12,60,E,M,26.11.26,0,5.7,0,100,45.78511162,1.931,C,0.736926433,0.876497662,,,,,,,
check,TFO,11.05.26,2027-02,50,E,M,27.01.27,0,8.939634146,0,1025,45.31146451,1.931,C,0.688351542,0.942770105,,,,,,,
check,TFO,11.05.26,2027-02,80,E,M,27.01.27,0,5.05,0,750,45.31146451,1.931,C,0.837485152,0.992836282,,,,,,,
check,TFO,11.05.26,2027-03,60,E,M,24.02.27,0,6.9,0,225,43.275,1.931,C,0.75447477,0.919350279,,,,,,,
check,TFO,12.05.26,2026-06,30,E,M,27.05.26,0.07,0,600,0,46.6,1.929,P,1.089362195,0.546714911,,,,,,,
check,TFO,12.05.26,2026-06,35,E,M,27.05.26,0.212631579,0,950,0,46.6,1.929,P,0.931761665,0.670132425,,,,,,,
check,TFO,12.05.26,2026-06,37,E,M,27.05.26,0.25,0,50,0,46.6,1.929,P,0.815053884,0.709696946,,,,,,,
check,TFO,12.05.26,2026-06,38.5,E,M,27.05.26,0.35,0,25,0,46.6,1.929,P,0.7708632,0.736744655,,,,,,,
check,TFO,12.05.26,2026-06,39,E,M,27.05.26,0.41,0,100,0,46.6,1.929,P,0.766945888,0.745323747,,,,,,,
check,TFO,12.05.26,2026-06,40,E,M,27.05.26,0.615238095,0,2100,0,46.6,1.929,P,0.787420258,0.761885755,,,,,,,
check,TFO,12.05.26,2026-06,42,E,M,27.05.26,1.004651163,0,2150,0,46.6,1.929,P,0.759895328,0.792857203,,,,,,,
check,TFO,12.05.26,2026-06,43,E,M,27.05.26,1.37,0,400,0,46.6,1.929,P,0.780872826,0.807381309,,,,,,,
check,TFO,12.05.26,2026-06,44,E,M,27.05.26,1.86,0,85,0,46.6,1.929,P,0.819219344,0.82132974,,,,,,,
check,TFO,12.05.26,2026-06,45,E,M,27.05.26,2.24,3.95,700,1200,46.6,1.929,C,0.828585234,0.834744754,,,,,,,
check,TFO,12.05.26,2026-06,46,E,M,27.05.26,2.87,3.8,200,25,46.6,1.929,P,0.850428385,0.847664111,,,,,,,
check,TFO,12.05.26,2026-06,47,E,M,27.05.26,3.415,3.16,1500,400,46.6,1.929,P,0.855192049,0.860121692,,,,,,,
check,TFO,12.05.26,2026-06,48,E,M,27.05.26,4.035,2.96,50,300,46.6,1.929,C,0.943310057,0.872148019,,,,,,,
check,TFO,12.05.26,2026-06,50,E,M,27.05.26,5.2,2.425,110,1370,46.6,1.929,C,0.994998925,0.895014735,,,,,,,
check,TFO,12.05.26,2026-06,53,E,M,27.05.26,0,1.725,0,400,46.6,1.929,C,1.035131335,0.926693258,,,,,,,
check,TFO,12.05.26,2026-06,55,E,M,27.05.26,0,1.299702381,0,2100,46.6,1.929,C,1.034026187,0.946287996,,,,,,,
check,TFO,12.05.26,2026-06,58,E,M,27.05.26,0,1.05,0,200,46.6,1.929,C,1.118390555,0.973704138,,,,,,,
check,TFO,12.05.26,2026-06,60,E,M,27.05.26,0,0.857071429,0,700,46.6,1.929,C,1.14305378,0.990812805,,,,,,,
check,TFO,12.05.26,2026-06,62,E,M,27.05.26,0,0.61,0,10,46.6,1.929,C,1.120808604,1.007087013,,,,,,,
check,TFO,12.05.26,2026-06,65,E,M,27.05.26,0,0.554923077,0,1625,46.6,1.929,C,1.216065485,1.030091984,,,,,,,
check,TFO,12.05.26,2026-07,31,E,M,26.06.26,0.18,0,500,0,46.55509703,1.929,P,0.696434862,0.748196552,,,,,,,
check,TFO,12.05.26,2026-07,34,E,M,26.06.26,0.375,0,500,0,46.55509703,1.929,P,0.666273745,0.782822068,,,,,,,
check,TFO,12.05.26,2026-07,35,E,M,26.06.26,0.493032787,0,1525,0,46.55509703,1.929,P,0.665564205,0.793387283,,,,,,,
check,TFO,12.05.26,2026-07,36,E,M,26.06.26,0.61,0,50,0,46.55509703,1.929,P,0.65610275,0.803526024,,,,,,,
check,TFO,12.05.26,2026-07,37,E,M,26.06.26,0.735,0,1100,0,46.55509703,1.929,P,0.642910853,0.813269411,,,,,,,
check,TFO,12.05.26,2026-07,38,E,M,26.06.26,1.085,0,95,0,46.55509703,1.929,P,0.68196351,0.822645344,,,,,,,
check,TFO,12.05.26,2026-07,40,E,M,26.06.26,1.73,9.05,2650,500,46.55509703,1.929,P,0.705837067,0.840392826,,,,,,,
check,TFO,12.05.26,2026-07,42,E,M,26.06.26,2.45,0,25,0,46.55509703,1.929,P,0.711409545,0.856941821,,,,,,,
check,TFO,12.05.26,2026-07,45,E,M,26.06.26,4.275,0,500,0,46.55509703,1.929,P,0.793334887,0.879824383,,,,,,,
check,TFO,12.05.26,2026-07,48,E,M,26.06.26,0,5.225,0,400,46.55509703,1.929,C,0.890881068,0.900714513,,,,,,,
check,TFO,12.05.26,2026-07,50,E,M,26.06.26,0,4.61,0,2425,46.55509703,1.929,C,0.912126479,0.913686169,,,,,,,
check,TFO,12.05.26,2026-07,58,E,M,26.06.26,0,2.975,0,400,46.55509703,1.929,C,1.003895466,0.959396327,,,,,,,
check,TFO,12.05.26,2026-07,65,E,M,26.06.26,0,2.07,0,1325,46.55509703,1.929,C,1.060666379,0.993083133,,,,,,,
check,TFO,12.05.26,2026-07,68,E,M,26.06.26,0,1.965,0,10,46.55509703,1.929,C,1.119005021,1.006115087,,,,,,,
check,TFO,12.05.26,2026-07,75,E,M,26.06.26,0,1.315,0,1200,46.55509703,1.929,C,1.132257813,1.033855598,,,,,,,
check,TFO,12.05.26,2026-07,80,E,M,26.06.26,0,1.055,0,75,46.55509703,1.929,C,1.158979641,1.051732731,,,,,,,
check,TFO,12.05.26,2026-08,35,E,M,27.07.26,0.95,0,1200,0,46.4304841,1.929,P,0.627323052,0.767515646,,,,,,,
check,TFO,12.05.26,2026-08,40,E,M,27.07.26,2.6,0,1800,0,46.4304841,1.929,P,0.672805478,0.802239314,,,,,,,
check,TFO,12.05.26,2026-08,50,E,M,27.07.26,0,5.740426829,0,1640,46.4304841,1.929,C,0.839349526,0.857202223,,,,,,,
check,TFO,12.05.26,2026-08,60,E,M,27.07.26,0,3.775,0,2655,46.4304841,1.929,C,0.932561433,0.899666123,,,,,,,
check,TFO,12.05.26,2026-08,90,E,M,27.07.26,0,1.5,0,1000,46.4304841,1.929,C,1.118735086,0.987665351,,,,,,,
check,TFO,12.05.26,2026-09,27,E,M,26.08.26,0.19,0,200,0,46.30506797,1.929,P,0.586578449,0.915846454,,,,,,,
check,TFO,12.05.26,2026-09,33,E,M,26.08.26,0.801805556,0,720,0,46.30506797,1.929,P,0.574659654,0.958212689,,,,,,,
check,TFO,12.05.26,2026-09,60,E,M,26.08.26,0,4.975,0,1250,46.30506797,1.929,C,0.919257291,1.074795091,,,,,,,
check,TFO,12.05.26,2026-09,70,E,M,26.08.26,0,3.525,0,400,46.30506797,1.929,C,0.959037417,1.102894862,,,,,,,
check,TFO,12.05.26,2026-10,33,E,M,25.09.26,1.1,0,200,0,46.14300991,1.929,P,0.561335085,0.846590555,,,,,,,
check,TFO,12.05.26,2027-03,50,E,M,24.02.27,0,9.65,0,1000,43.4,1.929,C,0.768443924,0.901964085,,,,,,,
check,TFO,13.05.26,2026-06,32,E,M,27.05.26,0.055,0,200,0,46.63085055,1.928,P,0.946587894,0.572678128,,,,,,,
check,TFO,13.05.26,2026-06,35,E,M,27.05.26,0.125854214,0,4390,0,46.63085055,1.928,P,0.86592268,0.645728226,,,,,,,
check,TFO,13.05.26,2026-06,37,E,M,27.05.26,0.26,0,500,0,46.63085055,1.928,P,0.853455796,0.687367748,,,,,,,
check,TFO,13.05.26,2026-06,38,E,M,27.05.26,0.35,0,400,0,46.63085055,1.928,P,0.840034945,0.706519952,,,,,,,
check,TFO,13.05.26,2026-06,40,E,M,27.05.26,0.525471698,0,2650,0,46.63085055,1.928,P,0.773439855,0.742021339,,,,,,,
check,TFO,13.05.26,2026-06,41,E,M,27.05.26,0.856935484,0,620,0,46.63085055,1.928,P,0.82981697,0.758539431,,,,,,,
check,TFO,13.05.26,2026-06,42,E,M,27.05.26,1,0,2760,0,46.63085055,1.928,P,0.787170864,0.774330002,,,,,,,
check,TFO,13.05.26,2026-06,43,E,M,27.05.26,1.3,0,250,0,46.63085055,1.928,P,0.787801022,0.789452702,,,,,,,
check,TFO,13.05.26,2026-06,44,E,M,27.05.26,1.71,0,25,0,46.63085055,1.928,P,0.805334519,0.803960075,,,,,,,
check,TFO,13.05.26,2026-06,45,E,M,27.05.26,0,3.65,0,450,46.63085055,1.928,C,0.766181987,0.817898656,,,,,,,
check,TFO,13.05.26,2026-06,46,E,M,27.05.26,2.81844,0,625,0,46.63085055,1.928,P,0.869297918,0.831309865,,,,,,,
check,TFO,13.05.26,2026-06,47,E,M,27.05.26,3.19,0,700,0,46.63085055,1.928,P,0.827090416,0.844230735,,,,,,,
check,TFO,13.05.26,2026-06,48,E,M,27.05.26,3.836931818,2.743333333,220,255,46.63085055,1.928,C,0.913042492,0.856694519,,,,,,,
check,TFO,13.05.26,2026-06,50,E,M,27.05.26,0,2.05,0,1400,46.63085055,1.928,C,0.91992644,0.880367866,,,,,,,
check,TFO,13.05.26,2026-06,53,E,M,27.05.26,0,1.38,0,100,46.63085055,1.928,C,0.958943698,0.913113318,,,,,,,
check,TFO,13.05.26,2026-06,54,E,M,27.05.26,0,1.13,0,430,46.63085055,1.928,C,0.943445561,0.923375395,,,,,,,
check,TFO,13.05.26,2026-06,55,E,M,27.05.26,0,1.104716981,0,1060,46.63085055,1.928,C,0.998900691,0.93334093,,,,,,,
check,TFO,13.05.26,2026-06,60,E,M,27.05.26,0,0.65,0,1615,46.63085055,1.928,C,1.085168318,0.979234372,,,,,,,
check,TFO,13.05.26,2026-06,65,E,M,27.05.26,0,0.4,0,500,46.63085055,1.928,C,1.160063745,1.01964902,,,,,,,
check,TFO,13.05.26,2026-06,70,E,M,27.05.26,0,0.253841962,0,1835,46.63085055,1.928,C,1.224081052,1.0557011,,,,,,,
check,TFO,13.05.26,2026-06,80,E,M,27.05.26,0,0.135,0,500,46.63085055,1.928,C,1.370738988,1.117751873,,,,,,,
check,TFO,13.05.26,2026-06,100,E,M,27.05.26,0,0.08,0,250,46.63085055,1.928,C,1.687460112,1.214429573,,,,,,,
check,TFO,13.05.26,2026-07,30,E,M,26.06.26,0.12,0,1650,0,46.57013078,1.928,P,0.697389735,0.669544394,,,,,,,
check,TFO,13.05.26,2026-07,33,E,M,26.06.26,0.27,0,100,0,46.57013078,1.928,P,0.669479233,0.707155304,,,,,,,
check,TFO,13.05.26,2026-07,34,E,M,26.06.26,0.34,0,200,0,46.57013078,1.928,P,0.657811998,0.718547046,,,,,,,
check,TFO,13.05.26,2026-07,35,E,M,26.06.26,0.51,0,3850,0,46.57013078,1.928,P,0.679988698,0.729444413,,,,,,,
check,TFO,13.05.26,2026-07,36,E,M,26.06.26,0.645,0,400,0,46.57013078,1.928,P,0.675573442,0.739886184,,,,,,,
check,TFO,13.05.26,2026-07,37,E,M,26.06.26,0.83,0,100,0,46.57013078,1.928,P,0.678312641,0.749906822,,,,,,,
check,TFO,13.05.26,2026-07,39,E,M,26.06.26,1.4,0,100,0,46.57013078,1.928,P,0.705614574,0.768804552,,,,,,,
check,TFO,13.05.26,2026-07,40,E,M,26.06.26,1.746603774,0,2650,0,46.57013078,1.928,P,0.717777713,0.777734005,,,,,,,
check,TFO,13.05.26,2026-07,41,E,M,26.06.26,2.145,0,200,0,46.57013078,1.928,P,0.73132389,0.786347833,,,,,,,
check,TFO,13.05.26,2026-07,42,E,M,26.06.26,2.58,0,2625,0,46.57013078,1.928,P,0.74344413,0.794666306,,,,,,,
check,TFO,13.05.26,2026-07,45,E,M,26.06.26,4.23,0,1080,0,46.57013078,1.928,P,0.795815691,0.818025747,,,,,,,
check,TFO,13.05.26,2026-07,50,E,M,26.06.26,0,4.145,0,750,46.57013078,1.928,C,0.849172935,0.852489361,,,,,,,
check,TFO,13.05.26,2026-07,55,E,M,26.06.26,0,3.071875,0,160,46.57013078,1.928,C,0.914628437,0.882527344,,,,,,,
check,TFO,13.05.26,2026-07,60,E,M,26.06.26,0,2.43,0,2150,46.57013078,1.928,C,0.988275729,0.90909701,,,,,,,
check,TFO,13.05.26,2026-07,75,E,M,26.06.26,0,1.18,0,800,46.57013078,1.928,C,1.109414755,0.973970075,,,,,,,
check,TFO,13.05.26,2026-08,35,E,M,27.07.26,0.96,0,3150,0,46.47273586,1.928,P,0.634919156,0.748302501,,,,,,,
check,TFO,13.05.26,2026-08,45,E,M,27.07.26,5.6,0,780,0,46.47273586,1.928,P,0.778623622,0.813262559,,,,,,,
check,TFO,13.05.26,2026-08,125,E,M,27.07.26,0,0.62,0,25,46.47273586,1.928,C,1.223999229,1.036823252,,,,,,,
check,TFO,13.05.26,2026-09,33,E,M,26.08.26,0.855,0,10,0,46.49518777,1.928,P,0.593576738,0.961913937,,,,,,,
check,TFO,13.05.26,2026-09,35,E,M,26.08.26,1.36,0,3500,0,46.49518777,1.928,P,0.612368807,0.974063174,,,,,,,
check,TFO,13.05.26,2026-09,40,E,M,26.08.26,3.4,0,2250,0,46.49518777,1.928,P,0.675548727,1.001100957,,,,,,,
check,TFO,13.05.26,2026-09,46,E,M,26.08.26,7.05,0,100,0,46.49518777,1.928,P,0.757195675,1.028656339,,,,,,,
check,TFO,13.05.26,2027-02,35,E,M,27.01.27,4.15,0,320,0,45.05628735,1.928,P,0.63855108,0.907088141,,,,,,,
check,TFO,13.05.26,2027-02,75,E,M,27.01.27,0,5.6,0,170,45.05628735,1.928,C,0.838402636,0.990502252,,,,,,,
check,TFO,14.05.26,2026-06,35,E,M,27.05.26,0.147297297,0,925,0,47.89951897,1.93,P,0.99304201,0.648260192,,,,,,,
check,TFO,14.05.26,2026-06,37,E,M,27.05.26,0.13,0,1000,0,47.89951897,1.93,P,0.824187819,0.692761144,,,,,,,
check,TFO,14.05.26,2026-06,38,E,M,27.05.26,0.2525,0,200,0,47.89951897,1.93,P,0.873923135,0.713183154,,,,,,,
check,TFO,14.05.26,2026-06,40,E,M,27.05.26,0.35,0,2325,0,47.89951897,1.93,P,0.786853682,0.750968931,,,,,,,
check,TFO,14.05.26,2026-06,41,E,M,27.05.26,0.485,0,300,0,47.89951897,1.93,P,0.781850463,0.768521552,,,,,,,
check,TFO,14.05.26,2026-06,42,E,M,27.05.26,0.905,0,90,0,47.89951897,1.93,P,0.882209316,0.785285507,,,,,,,
check,TFO,14.05.26,2026-06,43,E,M,27.05.26,0.85,0,350,0,47.89951897,1.93,P,0.763452955,0.80132689,,,,,,,
check,TFO,14.05.26,2026-06,44,E,M,27.05.26,1.1,4.55,290,2000,47.89951897,1.93,C,0.579265562,0.816703746,,,,,,,
check,TFO,14.05.26,2026-06,45,E,M,27.05.26,1.524068323,0,1610,0,47.89951897,1.93,P,0.786122043,0.831467339,,,,,,,
check,TFO,14.05.26,2026-06,46,E,M,27.05.26,2.198101266,0,395,0,47.89951897,1.93,P,0.869452632,0.845663178,,,,,,,
check,TFO,14.05.26,2026-06,47,E,M,27.05.26,2.851153846,3.000251678,780,2980,47.89951897,1.93,C,0.702726437,0.859331858,,,,,,,
check,TFO,14.05.26,2026-06,48,E,M,27.05.26,3.053,2.648571429,250,350,47.89951897,1.93,C,0.74408631,0.872509751,,,,,,,
check,TFO,14.05.26,2026-06,49,E,M,27.05.26,0,2.248395062,0,4050,47.89951897,1.93,C,0.754780396,0.885229576,,,,,,,
check,TFO,14.05.26,2026-06,50,E,M,27.05.26,0,2.046956522,0,575,47.89951897,1.93,C,0.806314385,0.897520878,,,,,,,
check,TFO,14.05.26,2026-06,51,E,M,27.05.26,0,1.85,0,25,47.89951897,1.93,C,0.847340869,0.90941043,,,,,,,
check,TFO,14.05.26,2026-06,52,E,M,27.05.26,0,1.5,0,5750,47.89951897,1.93,C,0.831588411,0.920922571,,,,,,,
check,TFO,14.05.26,2026-06,54,E,M,27.05.26,0,1.21,0,25,47.89951897,1.93,C,0.894369353,0.942901504,,,,,,,
check,TFO,14.05.26,2026-06,55,E,M,27.05.26,0,1.015849057,0,1325,47.89951897,1.93,C,0.896107734,0.953407204,,,,,,,
check,TFO,14.05.26,2026-06,57,E,M,27.05.26,0,0.9,0,1000,47.89951897,1.93,C,0.978704165,0.973536768,,,,,,,
check,TFO,14.05.26,2026-06,60,E,M,27.05.26,0,0.6,0,900,47.89951897,1.93,C,1.011577556,1.001745592,,,,,,,
check,TFO,14.05.26,2026-06,62,E,M,27.05.26,0,0.435,0,100,47.89951897,1.93,C,1.017467669,1.019374174,,,,,,,
check,TFO,14.05.26,2026-06,65,E,M,27.05.26,0,0.35,0,125,47.89951897,1.93,C,1.090371781,1.044260594,,,,,,,
check,TFO,14.05.26,2026-06,70,E,M,27.05.26,0,0.256385542,0,830,47.89951897,1.93,C,1.201493513,1.082149345,,,,,,,
check,TFO,14.05.26,2026-06,75,E,M,27.05.26,0,0.215,0,100,47.89951897,1.93,C,1.322305059,1.116277111,,,,,,,
check,TFO,14.05.26,2026-06,85,E,M,27.05.26,0,0.115,0,100,47.89951897,1.93,C,1.452142824,1.175681304,,,,,,,
check,TFO,14.05.26,2026-06,95,E,M,27.05.26,0,0.065,0,100,47.89951897,1.93,C,1.553862442,1.226071818,,,,,,,
check,TFO,14.05.26,2026-07,36,E,M,26.06.26,0.62,0,900,0,47.90476581,1.93,P,0.722287097,0.737845579,,,,,,,
check,TFO,14.05.26,2026-07,37,E,M,26.06.26,0.66,0,900,0,47.90476581,1.93,P,0.683803556,0.748120994,,,,,,,
check,TFO,14.05.26,2026-07,39,E,M,26.06.26,1.32,0,450,0,47.90476581,1.93,P,0.752267476,0.767489939,,,,,,,
check,TFO,14.05.26,2026-07,40,E,M,26.06.26,1.5,0,2400,0,47.90476581,1.93,P,0.733821445,0.776638012,,,,,,,
check,TFO,14.05.26,2026-07,44,E,M,26.06.26,3.325,0,2000,0,47.90476581,1.93,P,0.811313764,0.810174438,,,,,,,
check,TFO,14.05.26,2026-07,50,E,M,26.06.26,0,4.3,0,3700,47.90476581,1.93,C,0.784066672,0.853132834,,,,,,,
check,TFO,14.05.26,2026-07,52,E,M,26.06.26,0,3.825,0,100,47.90476581,1.93,C,0.821636008,0.865894103,,,,,,,
check,TFO,14.05.26,2026-07,54,E,M,26.06.26,0,3.4,0,2000,47.90476581,1.93,C,0.85277518,0.878001697,,,,,,,
check,TFO,14.05.26,2026-07,55,E,M,26.06.26,0,3.35,0,100,47.90476581,1.93,C,0.889614913,0.883829433,,,,,,,
check,TFO,14.05.26,2026-07,60,E,M,26.06.26,0,2.3,0,2325,47.90476581,1.93,C,0.906829281,0.910964969,,,,,,,
check,TFO,14.05.26,2026-07,65,E,M,26.06.26,0,1.87,0,650,47.90476581,1.93,C,0.981340174,0.935242137,,,,,,,
check,TFO,14.05.26,2026-07,70,E,M,26.06.26,0,1.43,0,1025,47.90476581,1.93,C,1.018079602,0.957177528,,,,,,,
check,TFO,14.05.26,2026-07,75,E,M,26.06.26,0,1.04,0,850,47.90476581,1.93,C,1.031991599,0.977161572,,,,,,,
check,TFO,14.05.26,2026-08,35,E,M,27.07.26,0.915,0,575,0,47.73422328,1.93,P,0.664295954,0.746043589,,,,,,,
check,TFO,14.05.26,2026-08,40,E,M,27.07.26,2.545,0,550,0,47.73422328,1.93,P,0.721461289,0.781771689,,,,,,,
check,TFO,14.05.26,2026-08,45,E,M,27.07.26,5.35,0,450,0,47.73422328,1.93,P,0.811544339,0.812014575,,,,,,,
check,TFO,14.05.26,2026-09,34.5,E,M,26.08.26,1.125,0,10,0,47.62434882,1.93,P,0.620281109,0.970788458,,,,,,,
check,TFO,14.05.26,2026-09,35,E,M,26.08.26,1.38,0,1075,0,47.62434882,1.93,P,0.647284621,0.973774704,,,,,,,
check,TFO,14.05.26,2026-09,40,E,M,26.08.26,3.36,0,600,0,47.62434882,1.93,P,0.709956751,1.001073538,,,,,,,
check,TFO,14.05.26,2026-09,50,E,M,26.08.26,0,6.71,0,1750,47.62434882,1.93,C,0.749668888,1.045137232,,,,,,,
check,TFO,14.05.26,2026-09,60,E,M,26.08.26,0,4.7,0,2300,47.62434882,1.93,C,0.84578331,1.079831523,,,,,,,
check,TFO,14.05.26,2026-10,44,E,M,25.09.26,6.225,0,50,0,47.15825131,1.93,P,0.720058925,0.900417785,,,,,,,
check,TFO,14.05.26,2026-10,46,E,M,25.09.26,0,8.05,0,50,47.15825131,1.93,C,0.653776289,0.908126242,,,,,,,
check,TFO,14.05.26,2026-12,30,E,M,26.11.26,1.1,0,450,0,46.01348763,1.93,P,0.561149341,0.785445389,,,,,,,
check,TFO,14.05.26,2026-12,45,E,M,26.11.26,0,9.2,0,500,46.01348763,1.93,C,0.643926819,0.843559362,,,,,,,
check,TFO,14.05.26,2027-01,55,E,M,24.12.26,0,7.45,0,350,45.60691825,1.93,C,0.734768532,0.815782196,,,,,,,
check,TFO,14.05.26,2027-01,70,E,M,24.12.26,0,5.45,0,50,45.60691825,1.93,C,0.81934643,0.845490837,,,,,,,
check,TFO,14.05.26,2027-03,25,E,M,24.02.27,1.125,0,75,0,43.38,1.93,P,0.580946091,0.830094449,,,,,,,
check,TFO,14.05.26,2027-03,28,E,M,24.02.27,0,16.8,0,75,43.38,1.93,C,0.470808442,0.84281396,,,,,,,
check,TFO,14.05.26,2027-03,30,E,M,24.02.27,2.55,0,400,0,43.38,1.93,P,0.598995063,0.850466618,,,,,,,
check,TFO,14.05.26,2027-03,45,E,M,24.02.27,0,9.8,0,500,43.38,1.93,C,0.672957846,0.894147569,,,,,,,
check,TFO,15.05.26,2026-06,35,E,M,27.05.26,0.04,0,2000,0,50.96696234,1.931,P,0.961055172,0.6192122,,,,,,,
check,TFO,15.05.26,2026-06,37,E,M,27.05.26,0.105,0,250,0,50.96696234,1.931,P,0.975108562,0.669114709,,,,,,,
check,TFO,15.05.26,2026-06,38,E,M,27.05.26,0.155,0,190,0,50.96696234,1.931,P,0.975795524,0.69187626,,,,,,,
check,TFO,15.05.26,2026-06,40,E,M,27.05.26,0.254233577,10.075,4110,1000,50.96696234,1.931,P,0.930185983,0.733783851,,,,,,,
check,TFO,15.05.26,2026-06,41,E,M,27.05.26,0.304615385,0,130,0,50.96696234,1.931,P,0.894267613,0.753167273,,,,,,,
check,TFO,15.05.26,2026-06,42,E,M,27.05.26,0.4,0,2320,0,50.96696234,1.931,P,0.880822071,0.771634027,,,,,,,
check,TFO,15.05.26,2026-06,43,E,M,27.05.26,0.63923913,0,460,0,50.96696234,1.931,P,0.929230701,0.789265327,,,,,,,
check,TFO,15.05.26,2026-06,44,E,M,27.05.26,0.73816,0,1250,0,50.96696234,1.931,P,0.887169463,0.806131936,,,,,,,
check,TFO,15.05.26,2026-06,45,E,M,27.05.26,0.726269231,5.87,3250,1925,50.96696234,1.931,P,0.792310105,0.822295897,,,,,,,
check,TFO,15.05.26,2026-06,46,E,M,27.05.26,1.175,0,810,0,50.96696234,1.931,P,0.869782471,0.837811926,,,,,,,
check,TFO,15.05.26,2026-06,47,E,M,27.05.26,1.775,3.86,3710,50,50.96696234,1.931,P,0.96390216,0.852728528,,,,,,,
check,TFO,15.05.26,2026-06,48,E,M,27.05.26,2.36,3.3,260,15,50.96696234,1.931,P,1.026461953,0.867088914,,,,,,,
check,TFO,15.05.26,2026-06,49,E,M,27.05.26,3,0,50,0,50.96696234,1.931,P,1.086301951,0.880931754,,,,,,,
check,TFO,15.05.26,2026-06,50,E,M,27.05.26,2.83,2.941650485,3435,1545,50.96696234,1.931,P,0.906780828,0.894291798,,,,,,,
check,TFO,15.05.26,2026-06,51,E,M,27.05.26,3.465,2.57,50,50,50.96696234,1.931,PC,,0.907200392,,,,,,,
check,TFO,15.05.26,2026-06,52,E,M,27.05.26,0,2.250763359,0,1310,50.96696234,1.931,C,0.731850363,0.919685914,,,,,,,
check,TFO,15.05.26,2026-06,55,E,M,27.05.26,0,1.6,0,2525,50.96696234,1.931,C,0.839541769,0.954850652,,,,,,,
check,TFO,15.05.26,2026-06,57,E,M,27.05.26,0,1.15,0,60,50.96696234,1.931,C,0.853137898,0.976594878,,,,,,,
check,TFO,15.05.26,2026-06,60,E,M,27.05.26,0,0.803023256,0,2150,50.96696234,1.931,C,0.919580092,1.007011835,,,,,,,
check,TFO,15.05.26,2026-06,65,E,M,27.05.26,0,0.4,0,20,50.96696234,1.931,C,0.978175938,1.052744926,,,,,,,
check,TFO,15.05.26,2026-06,70,E,M,27.05.26,0,0.273333333,0,975,50.96696234,1.931,C,1.091665007,1.093401474,,,,,,,
check,TFO,15.05.26,2026-06,75,E,M,27.05.26,0,0.165,0,650,50.96696234,1.931,C,1.154665838,1.129949886,,,,,,,
check,TFO,15.05.26,2026-07,35,E,M,26.06.26,0.325,0,1600,0,51.01035469,1.931,P,0.752623177,0.711002627,,,,,,,
check,TFO,15.05.26,2026-07,36,E,M,26.06.26,0.465,0,50,0,51.01035469,1.931,P,0.771678376,0.722197636,,,,,,,
check,TFO,15.05.26,2026-07,37,E,M,26.06.26,0.58,0,350,0,51.01035469,1.931,P,0.768538202,0.732928198,,,,,,,
check,TFO,15.05.26,2026-07,38,E,M,26.06.26,0.675,0,900,0,51.01035469,1.931,P,0.752243337,0.743229211,,,,,,,
check,TFO,15.05.26,2026-07,40,E,M,26.06.26,1.176086957,0,1380,0,51.01035469,1.931,P,0.790924036,0.762664061,,,,,,,
check,TFO,15.05.26,2026-07,41,E,M,26.06.26,1.475,0,300,0,51.01035469,1.931,P,0.80641056,0.77185101,,,,,,,
check,TFO,15.05.26,2026-07,45,E,M,26.06.26,2.5,6.995,680,450,51.01035469,1.931,P,0.769129664,0.805570155,,,,,,,
